Fecha,Serial,energia
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523007433,590
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523007433,865
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523007433,1327
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523007433,1451
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523007433,1186
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523007433,1165
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523007433,1397
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523007433,1121
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523007433,772
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523007433,900
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523007433,965
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523007433,1030
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523007433,825
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523007433,1181
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523007433,825
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523007433,1183
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523007433,896
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523007433,806
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523007433,1152
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523007433,1059
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523007433,909
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523007433,1010
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523007433,933
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523007433,586
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523007433,779
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523007433,532
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523007433,1156
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523007433,1366
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523007433,1154
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523009128,0
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523009128,0
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523009128,1386
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523009128,1386
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523009128,1386
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523009128,1386
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523009128,1395
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523009128,1395
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523009128,1395
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523009128,1395
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523009128,1395
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523009128,1395
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523009128,1512
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523009128,1478
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523009128,985
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523009128,1227
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523009128,1085
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523009128,847
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523009128,1437
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523009128,1619
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523009128,1700
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523009128,1692
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523009128,1714
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523009128,1207
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523009128,1639
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523009128,1347
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523009128,985
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523009128,1314
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523009128,888
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523009128,965
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523009128,1300
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523009128,1283
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523009128,1360
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523009128,1489
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523009128,1392
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523009128,1104
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523009128,1360
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523009128,1347
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523009128,1471
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523009128,1287
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523009128,1386
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523009128,877
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523009128,1265
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523009128,1102
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523009128,1039
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523009128,1073
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523009128,1173
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523009128,1316
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523009128,912
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523009128,1216
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523009128,762
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523009128,706
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523009128,943
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523009128,971
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523009128,1055
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523009128,683
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523009128,929
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523009128,1318
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523009128,1114
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523009128,1319
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523009128,573
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523009128,867
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523009128,1432
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523009128,1265
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523009128,1307
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523009128,738
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523009128,1373
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523009128,952
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523009128,948
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523009128,906
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523009128,1240
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523009128,1217
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523009128,1156
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523009128,777
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523009128,1200
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523009128,1192
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523009128,1331
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523009128,590
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523009128,1014
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523009128,1200
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523009128,976
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523009128,539
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523009128,1098
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523009128,611
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523009128,976
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523009128,749
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523009128,1115
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523009128,1131
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523009128,959
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523009128,1060
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523009128,1066
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523009128,825
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523009128,742
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523009128,1523
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523009128,1072
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523009128,1537
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523009128,766
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523009128,1008
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523009128,1116
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523009128,828
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523009128,1282
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523009128,939
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523009128,522
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523009128,1306
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523009128,882
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523009128,893
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523009128,1520
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523009128,990
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523009128,1230
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523009128,651
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523009128,775
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523009128,835
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523009128,807
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523009128,1070
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523009128,1218
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523009128,1399
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523009128,1404
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523009128,1232
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523009128,983
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523009128,750
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523009128,1354
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523009128,1216
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523009128,1435
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523009128,1161
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523009128,994
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523009128,686
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523009128,812
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523009128,1307
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523009128,960
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523009128,1153
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523009128,1215
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523009128,941
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523009128,1127
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523009128,1518
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523009128,1478
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523009128,1509
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523009128,1296
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523009128,1084
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523009128,1374
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523009128,1149
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523009128,843
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523009128,1024
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523009128,1198
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523009128,1084
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523009128,1061
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523009128,1427
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523009128,1380
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523009128,1078
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523009128,1120
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523009128,1225
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523009128,1101
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523009128,1325
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523009128,1287
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523009128,1553
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523009128,1275
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523009128,729
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523009128,791
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523009128,1351
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523009128,1343
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523009128,1440
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523009128,1119
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523009128,1634
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523009128,988
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523009128,1560
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523009128,1391
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523009128,1256
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523009128,1296
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523009128,1235
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523009128,1523
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523009128,1256
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523009128,1178
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523009128,863
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523009128,582
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523009128,852
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523009128,1364
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523009128,1492
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523009128,1211
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523009128,1201
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523009128,1412
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523009128,1135
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523009128,779
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523009128,908
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523009128,989
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523009128,1069
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523009128,858
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523009128,1223
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523009128,850
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523009128,1223
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523009128,922
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523009128,817
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523009128,1183
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523009128,1087
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523009128,948
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523009128,1018
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523009128,943
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523009128,588
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523009128,799
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523009128,532
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523009128,1197
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523009128,1488
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523009128,1232
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523005338,0
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523005338,0
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523005338,1370
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523005338,1370
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523005338,1370
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523005338,1370
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523005338,1379
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523005338,1379
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523005338,1379
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523005338,1379
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523005338,1379
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523005338,1379
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523005338,1488
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523005338,1473
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523005338,993
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523005338,1210
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523005338,1077
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523005338,851
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523005338,1444
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523005338,1629
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523005338,1708
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523005338,1702
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523005338,1731
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523005338,1208
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523005338,1672
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523005338,1353
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523005338,988
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523005338,1333
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523005338,918
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523005338,986
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523005338,1337
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523005338,1320
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523005338,1405
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523005338,1541
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523005338,1437
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523005338,1153
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523005338,1397
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523005338,1385
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523005338,1506
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523005338,1328
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523005338,1448
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523005338,904
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523005338,1338
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523005338,1165
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523005338,1080
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523005338,1103
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523005338,1211
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523005338,1354
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523005338,1003
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523005338,1291
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523005338,773
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523005338,729
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523005338,990
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523005338,1041
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523005338,1141
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523005338,724
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523005338,981
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523005338,1412
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523005338,1200
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523005338,1399
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523005338,593
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523005338,924
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523005338,1535
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523005338,1346
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523005338,1376
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523005338,757
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523005338,1466
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523005338,971
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523005338,993
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523005338,939
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523005338,1311
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523005338,1261
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523005338,1235
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523005338,818
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523005338,1259
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523005338,1247
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523005338,1444
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523005338,636
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523005338,1113
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523005338,1270
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523005338,1022
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523005338,548
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523005338,1151
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523005338,618
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523005338,1072
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523005338,793
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523005338,1226
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523005338,1210
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523005338,1024
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523005338,1159
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523005338,1122
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523005338,849
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523005338,773
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523005338,1699
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523005338,1137
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523005338,1691
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523005338,791
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523005338,1047
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523005338,1181
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523005338,848
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523005338,1387
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523005338,979
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523005338,551
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523005338,1371
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523005338,952
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523005338,943
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523005338,1659
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523005338,1053
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523005338,1334
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523005338,657
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523005338,802
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523005338,865
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523005338,867
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523005338,1110
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523005338,1292
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523005338,1500
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523005338,1514
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523005338,1329
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523005338,1027
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523005338,777
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523005338,1426
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523005338,1279
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523005338,1516
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523005338,1232
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523005338,1027
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523005338,714
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523005338,837
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523005338,1395
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523005338,1000
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523005338,1192
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523005338,1257
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523005338,999
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523005338,1159
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523005338,1590
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523005338,1577
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523005338,1583
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523005338,1385
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523005338,1137
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523005338,1447
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523005338,1227
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523005338,891
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523005338,1075
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523005338,1239
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523005338,1110
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523005338,1098
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523005338,1501
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523005338,1411
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523005338,1108
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523005338,1138
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523005338,1267
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523005338,1118
